date,gold_rate_usd,gold_rate,exchange_rate,inflation_rate,policy_repo_rate,closing_price
2022-03-21 00:00:00,1928.60,146470.23,75.95,6.95,4,17117.60
2022-03-22 00:00:00,1920.70,146563.04,76.31,6.95,4,17315.50
2022-03-23 00:00:00,1936.60,147378.93,76.10,6.95,4,17245.65
2022-03-24 00:00:00,1961.60,150165.18,76.55,6.95,4,17222.75
2022-03-25 00:00:00,1953.80,149120.86,76.32,6.95,4,17153.00
2022-03-26 00:00:00,1953.80,149120.86,76.32,6.95,4,17153.00
2022-03-27 00:00:00,1953.80,149120.86,76.32,6.95,4,17153.00
2022-03-28 00:00:00,1939.60,147949.78,76.28,6.95,4,17222.00
2022-03-29 00:00:00,1912.00,145377.21,76.03,6.95,4,17325.30
2022-03-30 00:00:00,1933.50,146301.57,75.67,6.95,4,17498.25
2022-03-31 00:00:00,1949.20,147803.54,75.83,6.95,4,17464.75
2022-04-01 00:00:00,1919.10,145677.35,75.91,7.79,4,17670.45
2022-04-02 00:00:00,1919.10,145677.35,75.91,7.79,4,17670.45
2022-04-03 00:00:00,1919.10,145677.35,75.91,7.79,4,17670.45
2022-04-04 00:00:00,1929.20,146609.16,75.99,7.79,4,18053.40
2022-04-05 00:00:00,1922.90,145136.64,75.48,7.79,4,17957.40
2022-04-06 00:00:00,1918.40,144744.62,75.45,7.79,4,17807.65
2022-04-07 00:00:00,1933.80,146862.64,75.95,7.79,4,17639.55
2022-04-08 00:00:00,1941.60,147393.07,75.91,7.79,4,17784.35
2022-04-09 00:00:00,1941.60,147393.07,75.91,7.79,4,17784.35
2022-04-10 00:00:00,1941.60,147393.07,75.91,7.79,4,17784.35
2022-04-11 00:00:00,1944.30,147606.00,75.92,7.79,4,17674.95
2022-04-12 00:00:00,1972.10,149558.14,75.84,7.79,4,17530.30
2022-04-13 00:00:00,1981.00,150852.76,76.15,7.79,4,17475.65
2022-04-14 00:00:00,1970.90,150028.25,76.12,7.79,4,17475.65
2022-04-15 00:00:00,1970.90,150397.02,76.31,7.79,4,17475.65
2022-04-16 00:00:00,1970.90,150397.02,76.31,7.79,4,17475.65
2022-04-17 00:00:00,1970.90,150397.02,76.31,7.79,4,17475.65
2022-04-18 00:00:00,1982.90,151357.53,76.33,7.79,4,17173.65
2022-04-19 00:00:00,1955.70,149181.18,76.28,7.79,4,16958.65
2022-04-20 00:00:00,1952.30,149244.35,76.45,7.79,4,17136.55
2022-04-21 00:00:00,1944.90,148349.58,76.28,7.79,4,17392.60
2022-04-22 00:00:00,1931.00,147306.73,76.29,7.79,4,17171.95
2022-04-23 00:00:00,1931.00,147306.73,76.29,7.79,4,17171.95
2022-04-24 00:00:00,1931.00,147306.73,76.29,7.79,4,17171.95
2022-04-25 00:00:00,1893.20,144760.70,76.46,7.79,4,16953.95
2022-04-26 00:00:00,1901.40,145509.96,76.53,7.79,4,17200.80
2022-04-27 00:00:00,1885.90,144825.99,76.79,7.79,4,17038.40
2022-04-28 00:00:00,1888.70,144433.04,76.47,7.79,4,17245.05
2022-04-29 00:00:00,1909.30,146231.38,76.59,7.79,4,17102.55
2022-04-30 00:00:00,1909.30,146231.38,76.59,7.79,4,17102.55
2022-05-01 00:00:00,1909.30,146231.38,76.59,7.04,4,17102.55
2022-05-02 00:00:00,1861.80,142470.71,76.52,7.04,4,17069.10
2022-05-03 00:00:00,1868.80,143008.24,76.52,7.04,4,17069.10
2022-05-04 00:00:00,1867.00,142764.45,76.47,7.04,4.4,16677.60
2022-05-05 00:00:00,1874.00,142427.00,76.00,7.04,4.4,16682.65
2022-05-06 00:00:00,1881.20,143990.43,76.54,7.04,4.4,16411.25
2022-05-07 00:00:00,1881.20,143990.43,76.54,7.04,4.4,16411.25
2022-05-08 00:00:00,1881.20,143990.43,76.54,7.04,4.4,16411.25
2022-05-09 00:00:00,1857.10,142917.77,76.96,7.04,4.4,16301.85
2022-05-10 00:00:00,1839.90,142344.79,77.37,7.04,4.4,16240.05
2022-05-11 00:00:00,1852.60,143152.99,77.27,7.04,4.4,16167.10
2022-05-12 00:00:00,1823.80,141195.69,77.42,7.04,4.4,15808.00
2022-05-13 00:00:00,1807.40,139971.93,77.44,7.04,4.4,15782.15
2022-05-14 00:00:00,1807.40,139971.93,77.44,7.04,4.4,15782.15
2022-05-15 00:00:00,1807.40,139971.93,77.44,7.04,4.4,15782.15
2022-05-16 00:00:00,1813.50,140521.40,77.49,7.04,4.4,15842.30
2022-05-17 00:00:00,1818.20,141465.77,77.81,7.04,4.4,16259.30
2022-05-18 00:00:00,1815.90,140500.54,77.37,7.04,4.4,16240.30
2022-05-19 00:00:00,1841.20,143282.18,77.82,7.04,4.4,15809.40
2022-05-20 00:00:00,1841.80,142594.18,77.42,7.04,4.4,16266.15
2022-05-21 00:00:00,1841.80,142594.18,77.42,7.04,4.4,16266.15
2022-05-22 00:00:00,1841.80,142594.18,77.42,7.04,4.4,16266.15
2022-05-23 00:00:00,1847.80,143792.84,77.82,7.04,4.4,16214.70
2022-05-24 00:00:00,1865.10,144595.24,77.53,7.04,4.4,16125.15
2022-05-25 00:00:00,1846.20,143041.35,77.48,7.04,4.4,16025.80
2022-05-26 00:00:00,1847.40,143168.51,77.50,7.04,4.4,16170.15
2022-05-27 00:00:00,1851.30,143716.80,77.63,7.04,4.4,16352.45
2022-05-28 00:00:00,1851.30,143716.80,77.63,7.04,4.4,16352.45
2022-05-29 00:00:00,1851.30,143716.80,77.63,7.04,4.4,16352.45
2022-05-30 00:00:00,1851.30,143831.21,77.69,7.04,4.4,16661.40
2022-05-31 00:00:00,1842.70,142847.75,77.52,7.04,4.4,16584.55
2022-06-01 00:00:00,1843.30,143038.24,77.60,7.01,4.4,16522.75
2022-06-02 00:00:00,1866.50,144810.72,77.58,7.01,4.4,16628.00
2022-06-03 00:00:00,1845.40,142761.06,77.36,7.01,4.4,16584.30
2022-06-04 00:00:00,1845.40,142761.06,77.36,7.01,4.4,16584.30
2022-06-05 00:00:00,1845.40,142761.06,77.36,7.01,4.4,16584.30
2022-06-06 00:00:00,1839.20,142895.17,77.69,7.01,4.4,16569.55
2022-06-07 00:00:00,1847.50,143774.30,77.82,7.01,4.4,16416.35
2022-06-08 00:00:00,1851.90,143838.19,77.67,7.01,4.9,16356.25
2022-06-09 00:00:00,1848.80,143696.68,77.72,7.01,4.9,16478.10
2022-06-10 00:00:00,1871.50,145637.70,77.82,7.01,4.9,16201.80
2022-06-11 00:00:00,1871.50,145637.70,77.82,7.01,4.9,16201.80
2022-06-12 00:00:00,1871.50,145637.70,77.82,7.01,4.9,16201.80
2022-06-13 00:00:00,1828.00,142908.65,78.18,7.01,4.9,15774.40
2022-06-14 00:00:00,1809.50,141431.60,78.16,7.01,4.9,15732.10
2022-06-15 00:00:00,1815.30,141567.08,77.99,7.01,4.9,15692.15
2022-06-16 00:00:00,1845.70,143780.40,77.90,7.01,4.9,15360.60
2022-06-17 00:00:00,1835.60,143135.86,77.98,7.01,4.9,15293.50
2022-06-18 00:00:00,1835.60,143135.86,77.98,7.01,4.9,15293.50
2022-06-19 00:00:00,1835.60,143135.86,77.98,7.01,4.9,15293.50
2022-06-20 00:00:00,1835.60,143105.95,77.96,7.01,4.9,15350.15
2022-06-21 00:00:00,1834.60,142977.71,77.93,7.01,4.9,15638.80
2022-06-22 00:00:00,1834.30,143322.86,78.13,7.01,4.9,15413.30
2022-06-23 00:00:00,1825.70,142757.14,78.19,7.01,4.9,15556.65
2022-06-24 00:00:00,1826.50,142727.10,78.14,7.01,4.9,15699.25
2022-06-25 00:00:00,1826.50,142727.10,78.14,7.01,4.9,15699.25
2022-06-26 00:00:00,1826.50,142727.10,78.14,7.01,4.9,15699.25
2022-06-27 00:00:00,1820.90,142489.61,78.25,7.01,4.9,15832.05
2022-06-28 00:00:00,1817.50,142566.70,78.44,7.01,4.9,15850.20
2022-06-29 00:00:00,1813.70,143415.05,79.07,7.01,4.9,15799.10
2022-06-30 00:00:00,1804.10,142340.42,78.90,7.01,4.9,15780.25
2022-07-01 00:00:00,1798.90,142046.54,78.96,6.71,4.9,15752.05
2022-07-02 00:00:00,1798.90,142046.54,78.96,6.71,4.9,15752.05
2022-07-03 00:00:00,1798.90,142046.54,78.96,6.71,4.9,15752.05
2022-07-04 00:00:00,1798.90,142024.41,78.95,6.71,4.9,15835.35
2022-07-05 00:00:00,1761.80,139075.61,78.94,6.71,4.9,15810.85
2022-07-06 00:00:00,1734.90,137696.24,79.37,6.71,4.9,15989.80
2022-07-07 00:00:00,1737.90,137370.39,79.04,6.71,4.9,16132.90
2022-07-08 00:00:00,1740.60,137893.12,79.22,6.71,4.9,16220.60
2022-07-09 00:00:00,1740.60,137893.12,79.22,6.71,4.9,16220.60
2022-07-10 00:00:00,1740.60,137893.12,79.22,6.71,4.9,16220.60
2022-07-11 00:00:00,1730.00,137243.32,79.33,6.71,4.9,16216.00
2022-07-12 00:00:00,1723.30,136964.09,79.48,6.71,4.9,16058.30
2022-07-13 00:00:00,1734.20,137827.97,79.48,6.71,4.9,15966.65
2022-07-14 00:00:00,1704.50,136031.89,79.81,6.71,4.9,15938.65
2022-07-15 00:00:00,1702.40,135984.83,79.88,6.71,4.9,16049.20
2022-07-16 00:00:00,1702.40,135984.83,79.88,6.71,4.9,16049.20
2022-07-17 00:00:00,1702.40,135984.83,79.88,6.71,4.9,16049.20
2022-07-18 00:00:00,1709.20,136258.27,79.72,6.71,4.9,16278.50
2022-07-19 00:00:00,1710.00,136851.81,80.03,6.71,4.9,16340.55
2022-07-20 00:00:00,1699.50,135715.11,79.86,6.71,4.9,16520.85
2022-07-21 00:00:00,1712.70,137021.82,80.00,6.71,4.9,16605.25
2022-07-22 00:00:00,1727.10,137780.96,79.78,6.71,4.9,16719.45
2022-07-23 00:00:00,1727.10,137780.96,79.78,6.71,4.9,16719.45
2022-07-24 00:00:00,1727.10,137780.96,79.78,6.71,4.9,16719.45
2022-07-25 00:00:00,1719.00,137308.22,79.88,6.71,4.9,16631.00
2022-07-26 00:00:00,1717.70,136939.34,79.72,6.71,4.9,16483.85
2022-07-27 00:00:00,1719.10,137255.01,79.84,6.71,4.9,16641.80
2022-07-28 00:00:00,1750.30,139756.90,79.85,6.71,4.9,16929.60
2022-07-29 00:00:00,1762.90,140276.60,79.57,6.71,4.9,17158.25
2022-07-30 00:00:00,1762.90,140276.60,79.57,6.71,4.9,17158.25
2022-07-31 00:00:00,1762.90,140276.60,79.57,6.71,4.9,17158.25
2022-08-01 00:00:00,1769.00,140095.60,79.19,7,4.9,17340.05
2022-08-02 00:00:00,1771.10,139838.44,78.96,7,4.9,17345.45
2022-08-03 00:00:00,1758.00,138186.71,78.60,7,4.9,17388.15
2022-08-04 00:00:00,1788.50,141503.08,79.12,7,4.9,17382.00
2022-08-05 00:00:00,1772.90,140333.72,79.15,7,5.4,17397.50
2022-08-06 00:00:00,1772.90,140333.72,79.15,7,5.4,17397.50
2022-08-07 00:00:00,1772.90,140333.72,79.15,7,5.4,17397.50
2022-08-08 00:00:00,1786.80,141890.86,79.41,7,5.4,17525.10
2022-08-09 00:00:00,1794.00,142805.81,79.60,7,5.4,17525.10
2022-08-10 00:00:00,1795.60,142890.97,79.58,7,5.4,17534.75
2022-08-11 00:00:00,1789.70,141561.33,79.10,7,5.4,17659.00
2022-08-12 00:00:00,1798.60,143193.74,79.61,7,5.4,17698.15
2022-08-13 00:00:00,1798.60,143193.74,79.61,7,5.4,17698.15
2022-08-14 00:00:00,1798.60,143193.74,79.61,7,5.4,17698.15
2022-08-15 00:00:00,1781.40,141848.61,79.63,7,5.4,17698.15
2022-08-16 00:00:00,1773.20,141063.20,79.55,7,5.4,17825.25
2022-08-17 00:00:00,1760.30,139320.71,79.15,7,5.4,17944.25
2022-08-18 00:00:00,1755.30,139300.09,79.36,7,5.4,17956.50
2022-08-19 00:00:00,1747.60,139400.28,79.77,7,5.4,17758.45
2022-08-20 00:00:00,1747.60,139400.28,79.77,7,5.4,17758.45
2022-08-21 00:00:00,1747.60,139400.28,79.77,7,5.4,17758.45
2022-08-22 00:00:00,1734.00,138577.64,79.92,7,5.4,17490.70
2022-08-23 00:00:00,1746.80,139541.02,79.88,7,5.4,17577.50
2022-08-24 00:00:00,1747.80,139569.70,79.85,7,5.4,17604.95
2022-08-25 00:00:00,1757.70,140258.83,79.80,7,5.4,17522.45
2022-08-26 00:00:00,1736.10,138684.69,79.88,7,5.4,17558.90
2022-08-27 00:00:00,1736.10,138684.69,79.88,7,5.4,17558.90
2022-08-28 00:00:00,1736.10,138684.69,79.88,7,5.4,17558.90
2022-08-29 00:00:00,1736.60,138856.97,79.96,7,5.4,17312.90
2022-08-30 00:00:00,1723.20,137800.69,79.97,7,5.4,17759.30
2022-08-31 00:00:00,1712.80,136479.84,79.68,7,5.4,17759.30
2022-09-01 00:00:00,1696.60,134962.49,79.55,7.41,5.4,17542.80
2022-09-02 00:00:00,1709.80,136299.78,79.72,7.41,5.4,17539.45
2022-09-03 00:00:00,1709.80,136299.78,79.72,7.41,5.4,17539.45
2022-09-04 00:00:00,1709.80,136299.78,79.72,7.41,5.4,17539.45
2022-09-05 00:00:00,1709.80,136312.96,79.72,7.41,5.4,17665.80
2022-09-06 00:00:00,1700.40,135663.01,79.78,7.41,5.4,17655.60
2022-09-07 00:00:00,1715.30,137044.07,79.90,7.41,5.4,17624.40
2022-09-08 00:00:00,1708.00,136041.86,79.65,7.41,5.4,17798.75
2022-09-09 00:00:00,1716.20,136791.95,79.71,7.41,5.4,17833.35
2022-09-10 00:00:00,1716.20,136791.95,79.71,7.41,5.4,17833.35
2022-09-11 00:00:00,1716.20,136791.95,79.71,7.41,5.4,17833.35
2022-09-12 00:00:00,1728.10,137653.19,79.66,7.41,5.4,17936.35
2022-09-13 00:00:00,1705.00,135300.79,79.36,7.41,5.4,18070.05
2022-09-14 00:00:00,1696.50,135045.47,79.60,7.41,5.4,18003.75
2022-09-15 00:00:00,1665.40,132322.19,79.45,7.41,5.4,17877.40
2022-09-16 00:00:00,1671.70,133483.73,79.85,7.41,5.4,17530.85
2022-09-17 00:00:00,1671.70,133483.73,79.85,7.41,5.4,17530.85
2022-09-18 00:00:00,1671.70,133483.73,79.85,7.41,5.4,17530.85
2022-09-19 00:00:00,1666.20,132778.64,79.69,7.41,5.4,17622.25
2022-09-20 00:00:00,1659.70,132290.53,79.71,7.41,5.4,17816.25
2022-09-21 00:00:00,1664.60,132772.99,79.76,7.41,5.4,17718.35
2022-09-22 00:00:00,1670.80,133748.71,80.05,7.41,5.4,17629.80
2022-09-23 00:00:00,1645.30,133371.65,81.06,7.41,5.4,17327.35
2022-09-24 00:00:00,1645.30,133371.65,81.06,7.41,5.4,17327.35
2022-09-25 00:00:00,1645.30,133371.65,81.06,7.41,5.4,17327.35
2022-09-26 00:00:00,1623.30,131900.92,81.25,7.41,5.4,17016.30
2022-09-27 00:00:00,1626.70,132764.42,81.62,7.41,5.4,17007.40
2022-09-28 00:00:00,1660.40,135695.53,81.72,7.41,5.4,16858.60
2022-09-29 00:00:00,1658.50,135049.50,81.43,7.41,5.4,16818.10
2022-09-30 00:00:00,1662.40,135453.35,81.48,7.41,5.9,17094.35
2022-10-01 00:00:00,1662.40,135453.35,81.48,6.77,5.9,17094.35
2022-10-02 00:00:00,1662.40,135453.35,81.48,6.77,5.9,17094.35
2022-10-03 00:00:00,1692.90,138007.41,81.52,6.77,5.9,16887.35
2022-10-04 00:00:00,1721.10,140261.05,81.50,6.77,5.9,17274.30
2022-10-05 00:00:00,1711.40,139420.06,81.47,6.77,5.9,17274.30
2022-10-06 00:00:00,1711.70,139758.25,81.65,6.77,5.9,17331.80
2022-10-07 00:00:00,1700.50,140034.47,82.35,6.77,5.9,17314.65
2022-10-08 00:00:00,1700.50,140034.47,82.35,6.77,5.9,17314.65
2022-10-09 00:00:00,1700.50,140034.47,82.35,6.77,5.9,17314.65
2022-10-10 00:00:00,1667.30,138106.29,82.83,6.77,5.9,17241.00
2022-10-11 00:00:00,1678.70,138359.63,82.42,6.77,5.9,16983.55
2022-10-12 00:00:00,1670.30,137422.10,82.27,6.77,5.9,17123.60
2022-10-13 00:00:00,1670.00,137273.99,82.20,6.77,5.9,17014.35
2022-10-14 00:00:00,1641.70,134934.77,82.19,6.77,5.9,17185.70
2022-10-15 00:00:00,1641.70,134934.77,82.19,6.77,5.9,17185.70
2022-10-16 00:00:00,1641.70,134934.77,82.19,6.77,5.9,17185.70
2022-10-17 00:00:00,1657.00,136558.02,82.41,6.77,5.9,17311.80
2022-10-18 00:00:00,1649.00,135539.06,82.19,6.77,5.9,17486.95
2022-10-19 00:00:00,1627.50,133921.12,82.29,6.77,5.9,17512.25
2022-10-20 00:00:00,1630.80,135351.51,83.00,6.77,5.9,17563.95
2022-10-21 00:00:00,1651.00,136745.23,82.83,6.77,5.9,17576.30
2022-10-22 00:00:00,1651.00,136745.23,82.83,6.77,5.9,17576.30
2022-10-23 00:00:00,1651.00,136745.23,82.83,6.77,5.9,17576.30
2022-10-24 00:00:00,1648.70,136085.83,82.54,6.77,5.9,17730.75
2022-10-25 00:00:00,1652.80,136788.21,82.76,6.77,5.9,17656.35
2022-10-26 00:00:00,1664.00,137188.97,82.45,6.77,5.9,17656.35
2022-10-27 00:00:00,1660.70,136259.76,82.05,6.77,5.9,17736.95
2022-10-28 00:00:00,1639.60,135172.72,82.44,6.77,5.9,17786.80
2022-10-29 00:00:00,1639.60,135172.72,82.44,6.77,5.9,17786.80
2022-10-30 00:00:00,1639.60,135172.72,82.44,6.77,5.9,17786.80
2022-10-31 00:00:00,1635.90,134535.10,82.24,6.77,5.9,18012.20
2022-11-01 00:00:00,1645.00,136089.20,82.73,5.88,5.9,18145.40
2022-11-02 00:00:00,1645.70,136073.88,82.68,5.88,5.9,18082.85
2022-11-03 00:00:00,1627.30,134884.29,82.89,5.88,5.9,18052.70
2022-11-04 00:00:00,1672.50,138285.31,82.68,5.88,5.9,18117.15
2022-11-05 00:00:00,1672.50,138285.31,82.68,5.88,5.9,18117.15
2022-11-06 00:00:00,1672.50,138285.31,82.68,5.88,5.9,18117.15
2022-11-07 00:00:00,1676.50,137431.08,81.97,5.88,5.9,18202.80
2022-11-08 00:00:00,1712.10,140094.29,81.83,5.88,5.9,18202.80
2022-11-09 00:00:00,1710.10,139211.03,81.41,5.88,5.9,18157.00
2022-11-10 00:00:00,1750.30,142376.06,81.34,5.88,5.9,18028.20
2022-11-11 00:00:00,1766.00,142132.81,80.48,5.88,5.9,18349.70
2022-11-12 00:00:00,1766.00,142132.81,80.48,5.88,5.9,18349.70
2022-11-13 00:00:00,1766.00,142132.81,80.48,5.88,5.9,18349.70
2022-11-14 00:00:00,1773.60,142769.48,80.50,5.88,5.9,18329.15
2022-11-15 00:00:00,1773.80,143663.61,80.99,5.88,5.9,18403.40
2022-11-16 00:00:00,1773.00,143739.60,81.07,5.88,5.9,18409.65
2022-11-17 00:00:00,1760.80,143496.93,81.50,5.88,5.9,18343.90
2022-11-18 00:00:00,1751.90,142823.48,81.52,5.88,5.9,18307.65
2022-11-19 00:00:00,1751.90,142823.48,81.52,5.88,5.9,18307.65
2022-11-20 00:00:00,1751.90,142823.48,81.52,5.88,5.9,18307.65
2022-11-21 00:00:00,1737.40,141632.67,81.52,5.88,5.9,18159.95
2022-11-22 00:00:00,1738.30,142067.26,81.73,5.88,5.9,18244.20
2022-11-23 00:00:00,1744.90,142584.50,81.71,5.88,5.9,18267.25
2022-11-24 00:00:00,1744.90,142441.24,81.63,5.88,5.9,18484.10
2022-11-25 00:00:00,1753.30,143166.42,81.66,5.88,5.9,18512.75
2022-11-26 00:00:00,1753.30,143166.42,81.66,5.88,5.9,18512.75
2022-11-27 00:00:00,1753.30,143166.42,81.66,5.88,5.9,18512.75
2022-11-28 00:00:00,1740.10,142113.44,81.67,5.88,5.9,18562.75
2022-11-29 00:00:00,1748.40,142757.38,81.65,5.88,5.9,18618.05
2022-11-30 00:00:00,1746.00,142527.55,81.63,5.88,5.9,18758.35
2022-12-01 00:00:00,1801.10,146438.97,81.31,5.72,5.9,18812.50
2022-12-02 00:00:00,1795.90,145759.20,81.16,5.72,5.9,18696.10
2022-12-03 00:00:00,1795.90,145759.20,81.16,5.72,5.9,18696.10
2022-12-04 00:00:00,1795.90,145759.20,81.16,5.72,5.9,18696.10
2022-12-05 00:00:00,1767.40,143906.13,81.42,5.72,5.9,18701.05
2022-12-06 00:00:00,1769.30,144903.91,81.90,5.72,5.9,18642.75
2022-12-07 00:00:00,1785.50,147075.56,82.37,5.72,6.25,18560.50
2022-12-08 00:00:00,1788.70,147126.83,82.25,5.72,6.25,18609.35
2022-12-09 00:00:00,1798.10,147946.22,82.28,5.72,6.25,18496.60
2022-12-10 00:00:00,1798.10,147946.22,82.28,5.72,6.25,18496.60
2022-12-11 00:00:00,1798.10,147946.22,82.28,5.72,6.25,18496.60
2022-12-12 00:00:00,1780.50,146736.35,82.41,5.72,6.25,18497.15
2022-12-13 00:00:00,1813.90,149909.22,82.64,5.72,6.25,18608.00
2022-12-14 00:00:00,1807.50,148942.51,82.40,5.72,6.25,18660.30
2022-12-15 00:00:00,1777.20,146633.22,82.51,5.72,6.25,18414.90
2022-12-16 00:00:00,1790.00,148315.65,82.86,5.72,6.25,18269.00
2022-12-17 00:00:00,1790.00,148315.65,82.86,5.72,6.25,18269.00
2022-12-18 00:00:00,1790.00,148315.65,82.86,5.72,6.25,18269.00
2022-12-19 00:00:00,1787.70,147889.26,82.73,5.72,6.25,18420.45
2022-12-20 00:00:00,1815.90,149960.48,82.58,5.72,6.25,18385.30
2022-12-21 00:00:00,1815.90,150060.35,82.64,5.72,6.25,18199.10
2022-12-22 00:00:00,1787.00,148104.06,82.88,5.72,6.25,18127.35
2022-12-23 00:00:00,1795.90,148835.04,82.87,5.72,6.25,17806.80
2022-12-24 00:00:00,1795.90,148835.04,82.87,5.72,6.25,17806.80
2022-12-25 00:00:00,1795.90,148835.04,82.87,5.72,6.25,17806.80
2022-12-26 00:00:00,1795.90,148348.71,82.60,5.72,6.25,18014.60
2022-12-27 00:00:00,1814.80,150452.19,82.90,5.72,6.25,18132.30
2022-12-28 00:00:00,1807.90,149650.91,82.78,5.72,6.25,18122.50
2022-12-29 00:00:00,1819.50,150749.21,82.85,5.72,6.25,18191.00
2022-12-30 00:00:00,1819.70,150735.02,82.84,5.72,6.25,18105.30
2022-12-31 00:00:00,1819.70,150735.02,82.84,5.72,6.25,18105.30
2023-01-01 00:00:00,1819.70,150735.02,82.84,6.52,6.25,18105.30
2023-01-02 00:00:00,1819.70,150579.81,82.75,6.52,6.25,18197.45
2023-01-03 00:00:00,1839.70,152154.23,82.71,6.52,6.25,18232.55
2023-01-04 00:00:00,1852.80,153385.35,82.79,6.52,6.25,18042.95
2023-01-05 00:00:00,1834.80,151676.49,82.67,6.52,6.25,17992.15
2023-01-06 00:00:00,1864.20,154067.18,82.65,6.52,6.25,17859.45
2023-01-07 00:00:00,1864.20,154067.18,82.65,6.52,6.25,17859.45
2023-01-08 00:00:00,1864.20,154067.18,82.65,6.52,6.25,17859.45
2023-01-09 00:00:00,1872.70,154073.39,82.27,6.52,6.25,18101.20
2023-01-10 00:00:00,1871.60,153808.27,82.18,6.52,6.25,17914.15
2023-01-11 00:00:00,1874.60,153037.46,81.64,6.52,6.25,17895.70
2023-01-12 00:00:00,1895.50,154733.07,81.63,6.52,6.25,17858.20
2023-01-13 00:00:00,1918.40,155612.17,81.12,6.52,6.25,17956.60
2023-01-14 00:00:00,1918.40,155612.17,81.12,6.52,6.25,17956.60
2023-01-15 00:00:00,1918.40,155612.17,81.12,6.52,6.25,17956.60
2023-01-16 00:00:00,1918.40,155923.72,81.28,6.52,6.25,17894.85
2023-01-17 00:00:00,1907.20,155727.84,81.65,6.52,6.25,18053.30
2023-01-18 00:00:00,1904.40,155257.16,81.53,6.52,6.25,18165.35
2023-01-19 00:00:00,1922.10,156528.13,81.44,6.52,6.25,18107.85
2023-01-20 00:00:00,1926.40,156500.35,81.24,6.52,6.25,18027.65
2023-01-21 00:00:00,1926.40,156500.35,81.24,6.52,6.25,18027.65
2023-01-22 00:00:00,1926.40,156500.35,81.24,6.52,6.25,18027.65
2023-01-23 00:00:00,1927.10,156048.84,80.98,6.52,6.25,18118.55
2023-01-24 00:00:00,1933.90,157589.64,81.49,6.52,6.25,18118.30
2023-01-25 00:00:00,1941.20,158405.60,81.60,6.52,6.25,17891.95
2023-01-26 00:00:00,1929.10,157226.86,81.50,6.52,6.25,17891.95
2023-01-27 00:00:00,1928.60,157075.02,81.45,6.52,6.25,17604.35
2023-01-28 00:00:00,1928.60,157075.02,81.45,6.52,6.25,17604.35
2023-01-29 00:00:00,1928.60,157075.02,81.45,6.52,6.25,17604.35
2023-01-30 00:00:00,1922.90,156731.74,81.51,6.52,6.25,17648.95
2023-01-31 00:00:00,1929.50,157408.42,81.58,6.52,6.25,17662.15
2023-02-01 00:00:00,1927.80,157633.13,81.77,6.44,6.25,17616.30
2023-02-02 00:00:00,1916.30,156581.45,81.71,6.44,6.25,17610.40
2023-02-03 00:00:00,1862.90,152843.31,82.05,6.44,6.25,17854.05
2023-02-04 00:00:00,1862.90,152843.31,82.05,6.44,6.25,17854.05
2023-02-05 00:00:00,1862.90,152843.31,82.05,6.44,6.25,17854.05
2023-02-06 00:00:00,1866.20,153450.15,82.23,6.44,6.25,17764.60
2023-02-07 00:00:00,1871.70,154892.52,82.75,6.44,6.25,17721.50
2023-02-08 00:00:00,1877.40,155339.64,82.74,6.44,6.5,17871.70
2023-02-09 00:00:00,1866.20,154259.16,82.66,6.44,6.5,17893.45
2023-02-10 00:00:00,1862.80,153742.85,82.53,6.44,6.5,17856.50
2023-02-11 00:00:00,1862.80,153742.85,82.53,6.44,6.5,17856.50
2023-02-12 00:00:00,1862.80,153742.85,82.53,6.44,6.5,17856.50
2023-02-13 00:00:00,1851.90,152805.83,82.51,6.44,6.5,17770.90
2023-02-14 00:00:00,1854.00,153135.57,82.60,6.44,6.5,17929.85
2023-02-15 00:00:00,1834.20,151995.75,82.87,6.44,6.5,18015.85
2023-02-16 00:00:00,1842.00,152402.85,82.74,6.44,6.5,18035.85
2023-02-17 00:00:00,1840.40,152192.43,82.70,6.44,6.5,17944.20
2023-02-18 00:00:00,1840.40,152192.43,82.70,6.44,6.5,17944.20
2023-02-19 00:00:00,1840.40,152192.43,82.70,6.44,6.5,17944.20
2023-02-20 00:00:00,1840.40,152307.83,82.76,6.44,6.5,17844.60
2023-02-21 00:00:00,1833.00,151584.52,82.70,6.44,6.5,17826.70
2023-02-22 00:00:00,1832.00,151801.72,82.86,6.44,6.5,17554.30
2023-02-23 00:00:00,1818.00,150594.57,82.84,6.44,6.5,17511.25
2023-02-24 00:00:00,1808.80,149439.26,82.62,6.44,6.5,17465.80
2023-02-25 00:00:00,1808.80,149439.26,82.62,6.44,6.5,17465.80
2023-02-26 00:00:00,1808.80,149439.26,82.62,6.44,6.5,17465.80
2023-02-27 00:00:00,1817.00,150662.00,82.92,6.44,6.5,17392.70
2023-02-28 00:00:00,1828.90,151162.25,82.65,6.44,6.5,17303.95
2023-03-01 00:00:00,1837.70,151859.07,82.64,5.66,6.5,17450.90
2023-03-02 00:00:00,1833.50,151116.88,82.42,5.66,6.5,17321.90
2023-03-03 00:00:00,1847.70,152168.62,82.36,5.66,6.5,17594.35
2023-03-04 00:00:00,1847.70,152168.62,82.36,5.66,6.5,17594.35
2023-03-05 00:00:00,1847.70,152168.62,82.36,5.66,6.5,17594.35
2023-03-06 00:00:00,1847.90,150996.53,81.71,5.66,6.5,17711.45
2023-03-07 00:00:00,1813.90,148475.70,81.85,5.66,6.5,17711.45
